name,body,htmlBody,iconUrl,color
GM,痛打の判定からどうぞ！,痛打の判定からどうぞ！,,"rgb(136, 136, 136)"
白鬼,"SG#4>=5 （判定：絡繰術） (SG@12#4>=5) ＞ 6[1,5] ＞ 6 ＞ 成功","SG#4&gt;=5 （判定：絡繰術）<span style=""color: rgb(33, 150, 243);"">&nbsp;(SG@12#4&gt;=5) ＞ 6[1,5] ＞ 6 ＞ 成功</span>",images/00014.webp,"rgb(233, 30, 99)"
GM,成功！,成功！,,"rgb(136, 136, 136)"
GM,続いて千矢ですね。鬼影で-2がつきます。,続いて千矢ですね。鬼影で-2がつきます。,,"rgb(136, 136, 136)"
白鬼,"SG#4-2>=5 （判定：瞳術） (SG-2@12#4>=5) ＞ 11[5,6]-2 ＞ 9 ＞ 成功","SG#4-2&gt;=5 （判定：瞳術）<span style=""color: rgb(33, 150, 243);"">&nbsp;(SG-2@12#4&gt;=5) ＞ 11[5,6]-2 ＞ 9 ＞ 成功</span>",images/00014.webp,"rgb(233, 30, 99)"
GM,成功だ！,成功だ！,,"rgb(136, 136, 136)"
積尸気冥界車,回避する！,回避する！,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,"2D6>=7 （判定：見敵術） (2D6>=7) ＞ 9[4,5] ＞ 9 ＞ 成功","2D6&gt;=7 （判定：見敵術）<span style=""color: rgb(33, 150, 243);"">&nbsp;(2D6&gt;=7) ＞ 9[4,5] ＞ 9 ＞ 成功</span>",images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,じゃあ奥義使ったところからやりますか……,じゃあ奥義使ったところからやりますか……,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,積尸気冥界車は走り続ける。,積尸気冥界車は走り続ける。,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,若者の街池袋を破壊した後は、老人の街巣鴨をぶち飛ばす。,若者の街池袋を破壊した後は、老人の街巣鴨をぶち飛ばす。,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,積尸気冥界車の破壊は老若男女平等なのだ。,積尸気冥界車の破壊は老若男女平等なのだ。,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,スピードを上げ続ける積尸気冥界車。,スピードを上げ続ける積尸気冥界車。,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,それでも尚追いすがってくるシノビたちを振り落とそうと、死霊の群れを放つ。,それでも尚追いすがってくるシノビたちを振り落とそうと、死霊の群れを放つ。,images/00010.webp,"rgb(136, 136, 136)"
白鬼,ちりん…、と鈴の音が鳴り,ちりん…、と鈴の音が鳴り,images/00024.webp,"rgb(233, 30, 99)"
白鬼,刃が飛ぶ。,刃が飛ぶ。,images/00029.webp,"rgb(233, 30, 99)"
白鬼,「いい加減、止まりなさい…！」,「いい加減、止まりなさい…！」,images/00042.webp,"rgb(233, 30, 99)"
積尸気冥界車,死霊たちが散らされ消えてゆく。,死霊たちが散らされ消えてゆく。,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,シュポポ……！！,シュポポ……！！,images/00010.webp,"rgb(136, 136, 136)"
白鬼,だが、肝心の列車本体にまでは刃は届かない。,だが、肝心の列車本体にまでは刃は届かない。,images/00042.webp,"rgb(233, 30, 99)"
積尸気冥界車,積尸気冥界車は止まらない！,積尸気冥界車は止まらない！,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,■プロット3,■プロット3,images/00010.webp,"rgb(136, 136, 136)"
GM,積尸気冥界車に案内させちゃった,積尸気冥界車に案内させちゃった,,"rgb(136, 136, 136)"
GM,ダイスバトルしましょう,ダイスバトルしましょう,,"rgb(136, 136, 136)"
癸 海鳴,1d100 (1D100) ＞ 61,"1d100<span style=""color: rgba(255, 255, 255, 0.7);"">&nbsp;(1D100) ＞ 61</span>",images/00034.webp,"rgb(156, 39, 176)"
ドクターM,1d100 (1D100) ＞ 45,"1d100<span style=""color: rgba(255, 255, 255, 0.7);"">&nbsp;(1D100) ＞ 45</span>",images/00009.webp,"rgb(136, 136, 136)"
GM,ドクターM＞海鳴,ドクターM＞海鳴,,"rgb(136, 136, 136)"
ドクターM,接近戦攻撃＞白鬼,接近戦攻撃＞白鬼,images/00009.webp,"rgb(136, 136, 136)"
白鬼,いいのか？！鬼影だぞ！！！,いいのか？！鬼影だぞ！！！,images/00042.webp,"rgb(233, 30, 99)"
ドクターM,"2D6-2+1>=5 （判定：絡繰術）鬼影逆鱗 (2D6-2+1>=5) ＞ 9[4,5]-2+1 ＞ 8 ＞ 成功","2D6-2+1&gt;=5 （判定：絡繰術）鬼影逆鱗<span style=""color: rgb(33, 150, 243);"">&nbsp;(2D6-2+1&gt;=5) ＞ 9[4,5]-2+1 ＞ 8 ＞ 成功</span>",images/00009.webp,"rgb(136, 136, 136)"
ドクターM,出た,出た,images/00009.webp,"rgb(136, 136, 136)"
白鬼,え、すごい,え、すごい,images/00042.webp,"rgb(233, 30, 99)"
白鬼,＊回避します,＊回避します,images/00042.webp,"rgb(233, 30, 99)"
白鬼,"SG#4>=5 （判定：絡繰術） (SG@12#4>=5) ＞ 9[4,5] ＞ 9 ＞ 成功","SG#4&gt;=5 （判定：絡繰術）<span style=""color: rgb(33, 150, 243);"">&nbsp;(SG@12#4&gt;=5) ＞ 9[4,5] ＞ 9 ＞ 成功</span>",images/00042.webp,"rgb(233, 30, 99)"
ドクターM,避けられじゃ～,避けられじゃ～,images/00009.webp,"rgb(136, 136, 136)"
GM,続いて海鳴さんの行動をどうぞ,続いて海鳴さんの行動をどうぞ,,"rgb(136, 136, 136)"
癸 海鳴,＊兵糧丸で謀術を回復。,＊兵糧丸で謀術を回復。,images/00034.webp,"rgb(156, 39, 176)"
System,[ 癸 海鳴 ] 謀術 : 0 → 1,[ 癸 海鳴 ] 謀術 : 0 → 1,,
System,[ 癸 海鳴 ] 忍具 : 2 → 1,[ 癸 海鳴 ] 忍具 : 2 → 1,,
癸 海鳴,"＊やってみっか、【凶手】！
　《遊芸》から代用判定、11以上で成功です。","＊やってみっか、【凶手】！
　《遊芸》から代用判定、11以上で成功です。",images/00040.webp,"rgb(156, 39, 176)"
GM,判定をどうぞ,判定をどうぞ,,"rgb(136, 136, 136)"
癸 海鳴,"2D6>=11 （判定：遊芸） (2D6>=11) ＞ 12[6,6] ＞ 12 ＞ スペシャル(【生命力】1点か変調一つを回復)","2D6&gt;=11 （判定：遊芸）<span style=""color: rgb(33, 150, 243);"">&nbsp;(2D6&gt;=11) ＞ 12[6,6] ＞ 12 ＞ スペシャル(【生命力】1点か変調一つを回復)</span>",images/00040.webp,"rgb(156, 39, 176)"
GM,うそ,うそ,,"rgb(136, 136, 136)"
GM,こんなことある？,こんなことある？,,"rgb(136, 136, 136)"
白鬼,すごすぎ,すごすぎ,images/00003.webp,"rgb(233, 30, 99)"
GM,生命力を1点回復してください。,生命力を1点回復してください。,,"rgb(136, 136, 136)"
癸 海鳴,＊体術で。,＊体術で。,images/00040.webp,"rgb(156, 39, 176)"
System,[ 癸 海鳴 ] 体術 : 0 → 1,[ 癸 海鳴 ] 体術 : 0 → 1,,
GM,続いて攻撃忍法の方をどうぞ。,続いて攻撃忍法の方をどうぞ。,,"rgb(136, 136, 136)"
GM,神咒もありましたね。忍具を一つ獲得です。,神咒もありましたね。忍具を一つ獲得です。,,"rgb(136, 136, 136)"
癸 海鳴,＊【神咒】！遁甲符をいただきます！！,＊【神咒】！遁甲符をいただきます！！,images/00040.webp,"rgb(156, 39, 176)"
System,[ 癸 海鳴 ] 忍具 : 1 → 2,[ 癸 海鳴 ] 忍具 : 1 → 2,,
GM,では改めまして、攻撃をどうぞ。,では改めまして、攻撃をどうぞ。,,"rgb(136, 136, 136)"
癸 海鳴,＊積尸気冥界車に【魔琴】！！！,＊積尸気冥界車に【魔琴】！！！,images/00040.webp,"rgb(156, 39, 176)"
癸 海鳴,＊命中判定に奥義を使用！！！！！,＊命中判定に奥義を使用！！！！！,images/00040.webp,"rgb(156, 39, 176)"
ドクターM,破るか～！,破るか～！,images/00009.webp,"rgb(136, 136, 136)"
ドクターM,"SG#3>=11 （判定：変装術） (SG@12#3>=11) ＞ 6[2,4] ＞ 6 ＞ 失敗","SG#3&gt;=11 （判定：変装術）<span style=""color: rgb(220, 0, 78);"">&nbsp;(SG@12#3&gt;=11) ＞ 6[2,4] ＞ 6 ＞ 失敗</span>",images/00009.webp,"rgb(136, 136, 136)"
積尸気冥界車,やる！！,やる！！,images/00010.webp,"rgb(136, 136, 136)"
ドクターM,の前に、神通丸を使うか。,の前に、神通丸を使うか。,images/00009.webp,"rgb(136, 136, 136)"
ドクターM,"SG#3+1>=11 （判定：瞳術）逆鱗忘れてた (SG+1@12#3>=11) ＞ 11[5,6]+1 ＞ 12 ＞ 成功","SG#3+1&gt;=11 （判定：瞳術）逆鱗忘れてた<span style=""color: rgb(33, 150, 243);"">&nbsp;(SG+1@12#3&gt;=11) ＞ 11[5,6]+1 ＞ 12 ＞ 成功</span>",images/00009.webp,"rgb(136, 136, 136)"
ドクターM,出たわ,出たわ,images/00009.webp,"rgb(136, 136, 136)"
白鬼,うそでしょ,うそでしょ,images/00003.webp,"rgb(233, 30, 99)"
癸 海鳴,＊対冥界車用の遁甲符、切らせてもらうぜ。振り直せ！,＊対冥界車用の遁甲符、切らせてもらうぜ。振り直せ！,images/00040.webp,"rgb(156, 39, 176)"
ドクターM,"SG#3+1>=11 （判定：瞳術） (SG+1@12#3>=11) ＞ 7[2,5]+1 ＞ 8 ＞ 失敗","SG#3+1&gt;=11 （判定：瞳術）<span style=""color: rgb(220, 0, 78);"">&nbsp;(SG+1@12#3&gt;=11) ＞ 7[2,5]+1 ＞ 8 ＞ 失敗</span>",images/00009.webp,"rgb(136, 136, 136)"
System,[ 癸 海鳴 ] 忍具 : 2 → 1,[ 癸 海鳴 ] 忍具 : 2 → 1,,
ドクターM,クソ～,クソ～,images/00009.webp,"rgb(136, 136, 136)"
積尸気冥界車,破る！！！,破る！！！,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,"SG#4>=5 （判定：経済力） (SG@12#4>=5) ＞ 8[3,5] ＞ 8 ＞ 成功","SG#4&gt;=5 （判定：経済力）<span style=""color: rgb(33, 150, 243);"">&nbsp;(SG@12#4&gt;=5) ＞ 8[3,5] ＞ 8 ＞ 成功</span>",images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,シュポポポポポ,シュポポポポポ,images/00010.webp,"rgb(136, 136, 136)"
癸 海鳴,＊私は………もうなにもできんな……………,＊私は………もうなにもできんな……………,images/00040.webp,"rgb(156, 39, 176)"
ドクターM,RPするか,RPするか,images/00009.webp,"rgb(136, 136, 136)"
ドクターM,「止めさせはせん！！」,「止めさせはせん！！」,images/00009.webp,"rgb(136, 136, 136)"
ドクターM,一番積尸気冥界車に近い白鬼へと、長い爪で斬りかかる。,一番積尸気冥界車に近い白鬼へと、長い爪で斬りかかる。,images/00009.webp,"rgb(136, 136, 136)"
白鬼,"「…くっ、邪魔を！」
回避はするが、集中は乱れる。","「…くっ、邪魔を！」
回避はするが、集中は乱れる。",images/00042.webp,"rgb(233, 30, 99)"
癸 海鳴,「白鬼様！」,「白鬼様！」,images/00040.webp,"rgb(156, 39, 176)"
癸 海鳴,ドクターの攻撃を妨害するかのように、三味線をギターの如く奏でるも。 [編集済],"ドクターの攻撃を妨害するかのように、三味線をギターの如く奏でるも。<span style=""color: rgb(117, 117, 117);"">&nbsp;[編集済]</span>",images/00044.webp,"rgb(156, 39, 176)"
白鬼,？？？,？？？,images/00042.webp,"rgb(233, 30, 99)"
癸 海鳴,冥界車が破壊する山手線の駅の残骸によって、演奏、強制中断――！！,冥界車が破壊する山手線の駅の残骸によって、演奏、強制中断――！！,images/00044.webp,"rgb(156, 39, 176)"
テルル,「クソッ、冥界車め……経済を破壊した力で止めやがって……！」,「クソッ、冥界車め……経済を破壊した力で止めやがって……！」,images/00045.webp,"rgb(174, 255, 232)"
積尸気冥界車,今、上野が破壊されました。,今、上野が破壊されました。,images/00010.webp,"rgb(136, 136, 136)"
癸 海鳴,「動物園が！！　美術館が！！！」,「動物園が！！　美術館が！！！」,images/00044.webp,"rgb(156, 39, 176)"
癸 海鳴,くそう……上野はかなり経済が回っている土地なのに……！！,くそう……上野はかなり経済が回っている土地なのに……！！,images/00044.webp,"rgb(156, 39, 176)"
癸 海鳴,そう悔しがる海鳴の額から、大量の汗が。,そう悔しがる海鳴の額から、大量の汗が。,images/00044.webp,"rgb(156, 39, 176)"
積尸気冥界車,文化が……芸術が……破壊されてゆく！,文化が……芸術が……破壊されてゆく！,images/00010.webp,"rgb(136, 136, 136)"
癸 海鳴,となれば、テルル様に後を託すしかない……のだけれど！！,となれば、テルル様に後を託すしかない……のだけれど！！,images/00037.webp,"rgb(156, 39, 176)"
GM,■プロット2,■プロット2,,"rgb(136, 136, 136)"
テルル,＊射撃戦攻撃を使用　対象は冥界車,＊射撃戦攻撃を使用　対象は冥界車,images/00041.webp,"rgb(174, 255, 232)"
GM,判定をどうぞ。鬼影で-2がつきます。,判定をどうぞ。鬼影で-2がつきます。,,"rgb(136, 136, 136)"
テルル,"2D6-2>=5 （判定：隠形術） (2D6-2>=5) ＞ 7[2,5]-2 ＞ 5 ＞ 成功","2D6-2&gt;=5 （判定：隠形術）<span style=""color: rgb(33, 150, 243);"">&nbsp;(2D6-2&gt;=5) ＞ 7[2,5]-2 ＞ 5 ＞ 成功</span>",images/00041.webp,"rgb(174, 255, 232)"
積尸気冥界車,受けるか,受けるか,images/00010.webp,"rgb(136, 136, 136)"
テルル,こいつ！　こんな時に限って！,こいつ！　こんな時に限って！,images/00041.webp,"rgb(174, 255, 232)"
積尸気冥界車,1点ですね。,1点ですね。,images/00010.webp,"rgb(136, 136, 136)"
System,[ 積尸気冥界車 ] 生命力 : 3 → 2,[ 積尸気冥界車 ] 生命力 : 3 → 2,,
積尸気冥界車,袋蜘蛛します。,袋蜘蛛します。,images/00010.webp,"rgb(136, 136, 136)"
テルル,ギ～,ギ～,images/00041.webp,"rgb(174, 255, 232)"
積尸気冥界車,"SG#4>=5 （判定：鳥獣術） (SG@12#4>=5) ＞ 3[1,2] ＞ 3 ＞ ファンブル","SG#4&gt;=5 （判定：鳥獣術）<span style=""color: rgb(220, 0, 78);"">&nbsp;(SG@12#4&gt;=5) ＞ 3[1,2] ＞ 3 ＞ ファンブル</span>",images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,そんな～,そんな～,images/00010.webp,"rgb(136, 136, 136)"
テルル,ガハハハハ！！！！！！！！,ガハハハハ！！！！！！！！,images/00046.webp,"rgb(174, 255, 232)"
積尸気冥界車,呼べませんでした……,呼べませんでした……,images/00010.webp,"rgb(136, 136, 136)"
テルル,＊ダメージ与えたので吸精も使用,＊ダメージ与えたので吸精も使用,images/00046.webp,"rgb(174, 255, 232)"
GM,判定をどうぞ,判定をどうぞ,,"rgb(136, 136, 136)"
テルル,"2D6>=5 （判定：死霊術） (2D6>=5) ＞ 11[5,6] ＞ 11 ＞ 成功","2D6&gt;=5 （判定：死霊術）<span style=""color: rgb(33, 150, 243);"">&nbsp;(2D6&gt;=5) ＞ 11[5,6] ＞ 11 ＞ 成功</span>",images/00046.webp,"rgb(174, 255, 232)"
GM,高いな～　1点回復ですね,高いな～　1点回復ですね,,"rgb(136, 136, 136)"
テルル,これで完全回復じゃァ～～～！！！,これで完全回復じゃァ～～～！！！,images/00046.webp,"rgb(174, 255, 232)"
System,[ テルル ] 戦術 : 0 → 1,[ テルル ] 戦術 : 0 → 1,,
積尸気冥界車,吸われちゃった……,吸われちゃった……,images/00010.webp,"rgb(136, 136, 136)"
テルル,chu....（吸精の音）,chu....（吸精の音）,images/00002.webp,"rgb(174, 255, 232)"
積尸気冥界車,ポッポー！！,ポッポー！！,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,積尸気冥界車が汽笛を鳴らす。,積尸気冥界車が汽笛を鳴らす。,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,積尸気冥界車は止まらない。走る。走り続ける。,積尸気冥界車は止まらない。走る。走り続ける。,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,御徒町,御徒町,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,秋葉原,秋葉原,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,神田,神田,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,そして……再び東京へ。,そして……再び東京へ。,images/00010.webp,"rgb(136, 136, 136)"
GM,秘密を公開します。,秘密を公開します。,,"rgb(136, 136, 136)"
GM,"【秘密：ドクターM】
ドクターMの正体は、日本政府に迫害された土蜘蛛の忍である。
行き先の変更を行い、山手線へ乗り入れようとしているのはあなただ。
ドクターMの本当の使命は『比良坂の張った結界の破壊』である。
だが、暴走したのは予定外である。
一体誰が？","【秘密：ドクターM】
ドクターMの正体は、日本政府に迫害された土蜘蛛の忍である。
行き先の変更を行い、山手線へ乗り入れようとしているのはあなただ。
ドクターMの本当の使命は『比良坂の張った結界の破壊』である。
だが、暴走したのは予定外である。
一体誰が？",,"rgb(136, 136, 136)"
GM,"【秘密：癸 海鳴】
積尸気冥界車が山手線に乗り入れて一周（３ラウンド）し、
黄泉比良坂から引き連れてきた亡者の力で山手線が穢されると、
張り巡らされた護国の結界が崩壊し、日本は沈没する。
あなたの本当の使命は【日本を救う】である。","【秘密：癸 海鳴】
積尸気冥界車が山手線に乗り入れて一周（３ラウンド）し、
黄泉比良坂から引き連れてきた亡者の力で山手線が穢されると、
張り巡らされた護国の結界が崩壊し、日本は沈没する。
あなたの本当の使命は【日本を救う】である。",,"rgb(136, 136, 136)"
ドクターM,「ククク……」,「ククク……」,images/00009.webp,"rgb(136, 136, 136)"
ドクターM,「フフ……」,「フフ……」,images/00009.webp,"rgb(136, 136, 136)"
ドクターM,「ハーッハッハッハッハ！！！！」,「ハーッハッハッハッハ！！！！」,images/00009.webp,"rgb(136, 136, 136)"
ドクターM,東京駅の残骸にMの高笑いが響き渡る。,東京駅の残骸にMの高笑いが響き渡る。,images/00009.webp,"rgb(136, 136, 136)"
積尸気冥界車,シュッポッポッポッポ！！！！,シュッポッポッポッポ！！！！,images/00010.webp,"rgb(136, 136, 136)"
積尸気冥界車,積尸気冥界車の汽笛も鳴り響く。,積尸気冥界車の汽笛も鳴り響く。,images/00010.webp,"rgb(136, 136, 136)"
ドクターM,「この国は……沈む！！！」,「この国は……沈む！！！」,images/00009.webp,"rgb(136, 136, 136)"
テルル,「ハアァ～～～～！？？！」,「ハアァ～～～～！？？！」,images/00019.webp,"rgb(174, 255, 232)"
白鬼,「なんですって…！？」,「なんですって…！？」,images/00042.webp,"rgb(233, 30, 99)"
癸 海鳴,あっあっあっ………,あっあっあっ………,images/00037.webp,"rgb(156, 39, 176)"
癸 海鳴,はい…………そうらしいです……,はい…………そうらしいです……,images/00037.webp,"rgb(156, 39, 176)"
テルル,「え、もしかして“真実（マジ）”？」,「え、もしかして“真実（マジ）”？」,images/00018.webp,"rgb(174, 255, 232)"
テルル,海鳴の顔で察する。 [編集済],"海鳴の顔で察する。<span style=""color: rgb(117, 117, 117);"">&nbsp;[編集済]</span>",images/00018.webp,"rgb(174, 255, 232)"
癸 海鳴,「真実（マジ）真実（マジ）」,「真実（マジ）真実（マジ）」,images/00037.webp,"rgb(156, 39, 176)"
GM,みるみる内に空に暗雲が立ち込める。,みるみる内に空に暗雲が立ち込める。,,"rgb(136, 136, 136)"
テルル,「え！！！！！！　日本沈没の片棒担いじゃった！！！！！」,「え！！！！！！　日本沈没の片棒担いじゃった！！！！！」,images/00039.webp,"rgb(174, 255, 232)"
テルル,「オレ様が暴走させた……ばかりに！？！？！？！？！？」,「オレ様が暴走させた……ばかりに！？！？！？！？！？」,images/00039.webp,"rgb(174, 255, 232)"
癸 海鳴,「文字通り『後がなかった』…………」,「文字通り『後がなかった』…………」,images/00037.webp,"rgb(156, 39, 176)"
GM,山手線の結界によって封じられていた”何か”たちが日本中に放たれてゆく。,山手線の結界によって封じられていた”何か”たちが日本中に放たれてゆく。,,"rgb(136, 136, 136)"
癸 海鳴,「いや、でも」,「いや、でも」,images/00037.webp,"rgb(156, 39, 176)"
白鬼,"「………八雲っ！」
すかさず八雲の側に駆け寄ります。","「………八雲っ！」
すかさず八雲の側に駆け寄ります。",images/00042.webp,"rgb(233, 30, 99)"
癸 海鳴,「テルル様の出来心を悪用したあいつがいけないから……」ドクターを指差す。,「テルル様の出来心を悪用したあいつがいけないから……」ドクターを指差す。,images/00037.webp,"rgb(156, 39, 176)"
東雲八雲,「は……白……」,「は……白……」,images/00012.webp,"rgb(136, 136, 136)"
ドクターM,「なんで儂が便乗したみたいになっとるんじゃ！」,「なんで儂が便乗したみたいになっとるんじゃ！」,images/00009.webp,"rgb(136, 136, 136)"
テルル,「しただろ便乗は！！！！」,「しただろ便乗は！！！！」,images/00039.webp,"rgb(174, 255, 232)"
ドクターM,「儂の計画が先にあったのに……」,「儂の計画が先にあったのに……」,images/00009.webp,"rgb(136, 136, 136)"
癸 海鳴,「貴様が山手線乗り入れをしなければ…………」,「貴様が山手線乗り入れをしなければ…………」,images/00037.webp,"rgb(156, 39, 176)"
癸 海鳴,「こんなことにはならなかったの、に……！」,「こんなことにはならなかったの、に……！」,images/00037.webp,"rgb(156, 39, 176)"
ドクターM,「ふん、そもそもで語るなら儂らを迫害せねばよかったのではないか？」,「ふん、そもそもで語るなら儂らを迫害せねばよかったのではないか？」,images/00009.webp,"rgb(136, 136, 136)"
ドクターM,「まあよい」,「まあよい」,images/00009.webp,"rgb(136, 136, 136)"
ドクターM,「もはや貴様らに構う理由もない」,「もはや貴様らに構う理由もない」,images/00009.webp,"rgb(136, 136, 136)"
テルル,「え？　どうせだし最後まで殴り合うとかもなし？」,「え？　どうせだし最後まで殴り合うとかもなし？」,images/00020.webp,"rgb(174, 255, 232)"
ドクターM,「ワハハ！　なぜそんなことをせねばならんのだ！」,「ワハハ！　なぜそんなことをせねばならんのだ！」,images/00009.webp,"rgb(136, 136, 136)"
テルル,「ムカつくから……ですが？」,「ムカつくから……ですが？」,images/00006.webp,"rgb(174, 255, 232)"
ドクターM,「儂はこれからこの国が滅ぶのを見学してまわるのじゃ～！」,「儂はこれからこの国が滅ぶのを見学してまわるのじゃ～！」,images/00009.webp,"rgb(136, 136, 136)"
テルル,「くそっ面白そうなことしやがって！」,「くそっ面白そうなことしやがって！」,images/00007.webp,"rgb(174, 255, 232)"
白鬼,「申し訳ないですが、こうなっては私も付き合っていられません…！八雲…！」,「申し訳ないですが、こうなっては私も付き合っていられません…！八雲…！」,images/00042.webp,"rgb(233, 30, 99)"
テルル,「おういけいけ。こうなったら大事な奴を守るのが一番だぜ」,「おういけいけ。こうなったら大事な奴を守るのが一番だぜ」,images/00007.webp,"rgb(174, 255, 232)"
ドクターM,「ガハハ！　じゃあの！」,「ガハハ！　じゃあの！」,images/00009.webp,"rgb(136, 136, 136)"
白鬼,白鬼の着物が八雲を守るように巻きつく。,白鬼の着物が八雲を守るように巻きつく。,images/00042.webp,"rgb(233, 30, 99)"
癸 海鳴,「土蜘蛛は歴史的に朝廷や政府に恨み辛みありまくりだから」小声でテルルに。,「土蜘蛛は歴史的に朝廷や政府に恨み辛みありまくりだから」小声でテルルに。,images/00037.webp,"rgb(156, 39, 176)"
ドクターM,積尸気冥界車のことを知りたがってたようだから最後に教えてやるか。,積尸気冥界車のことを知りたがってたようだから最後に教えてやるか。,images/00009.webp,"rgb(136, 136, 136)"
テルル,「あっ待って！　あとで破壊の様子写メで送って～～～～！」,「あっ待って！　あとで破壊の様子写メで送って～～～～！」,images/00019.webp,"rgb(174, 255, 232)"
GM,"【秘密：積尸気冥界車】
機関車型の渡来人。
積尸気冥界車を止めるには、一撃で3点以上の生命力を減らして
止めを刺す必要がある。
生命力が0になるまでは3点以上でなくてもダメージを受ける。
現在、積尸気冥界車には何かしらのプライズが仕掛けられているようだ。","【秘密：積尸気冥界車】
機関車型の渡来人。
積尸気冥界車を止めるには、一撃で3点以上の生命力を減らして
止めを刺す必要がある。
生命力が0になるまでは3点以上でなくてもダメージを受ける。
現在、積尸気冥界車には何かしらのプライズが仕掛けられているようだ。",,"rgb(136, 136, 136)"
東雲八雲,状況が飲み込めない様子で白鬼にすがりついている。,状況が飲み込めない様子で白鬼にすがりついている。,images/00012.webp,"rgb(136, 136, 136)"
テルル,「え！？　オレ様の攻撃じゃトドメさせないじゃん！！」,「え！？　オレ様の攻撃じゃトドメさせないじゃん！！」,images/00039.webp,"rgb(174, 255, 232)"
癸 海鳴,「……白鬼様も、ありがとう」,「……白鬼様も、ありがとう」,images/00037.webp,"rgb(156, 39, 176)"
白鬼,「…一応、あなた方の無事も祈っています」,「…一応、あなた方の無事も祈っています」,images/00027.webp,"rgb(233, 30, 99)"
テルル,「おう」,「おう」,images/00008.webp,"rgb(174, 255, 232)"
テルル,「お前らもお幸せに」,「お前らもお幸せに」,images/00008.webp,"rgb(174, 255, 232)"
癸 海鳴,「うん……」,「うん……」,images/00037.webp,"rgb(156, 39, 176)"
東雲八雲,「テ、テルル様……」,「テ、テルル様……」,images/00012.webp,"rgb(136, 136, 136)"
東雲八雲,秘密を公開します。,秘密を公開します。,images/00012.webp,"rgb(136, 136, 136)"
東雲八雲,"【秘密：東雲八雲】
ケアレスミスによって超絶護国地獄車を壊してしまった八雲は、
繰波良 輝々に怒られるのが怖くて黄泉比良坂へ超絶護国地獄車を隠した。

東雲八雲は超絶護国地獄車の居所を持っている。
救出された場合、八雲は超絶護国地獄車の居所を救出者に渡す。 [編集済]","【秘密：東雲八雲】
ケアレスミスによって超絶護国地獄車を壊してしまった八雲は、
繰波良 輝々に怒られるのが怖くて黄泉比良坂へ超絶護国地獄車を隠した。

東雲八雲は超絶護国地獄車の居所を持っている。
救出された場合、八雲は超絶護国地獄車の居所を救出者に渡す。<span style=""color: rgb(117, 117, 117);"">&nbsp;[編集済]</span>",images/00012.webp,"rgb(136, 136, 136)"
テルル,「ハ！？！？！？！？！？」,「ハ！？！？！？！？！？」,images/00019.webp,"rgb(174, 255, 232)"
東雲八雲,「幸せを祈ってくれるなんてやさし……」,「幸せを祈ってくれるなんてやさし……」,images/00012.webp,"rgb(136, 136, 136)"
テルル,「そういうことはさっさと言え～～～～～！！！！！」,「そういうことはさっさと言え～～～～～！！！！！」,images/00039.webp,"rgb(174, 255, 232)"
テルル,「隠すな～～～～～～～！！！！」,「隠すな～～～～～～～！！！！」,images/00039.webp,"rgb(174, 255, 232)"
東雲八雲,「怖くて……」,「怖くて……」,images/00012.webp,"rgb(136, 136, 136)"
白鬼,「あ、すみませんテルル様。隠したの、私も一緒にです。」,「あ、すみませんテルル様。隠したの、私も一緒にです。」,images/00003.webp,"rgb(233, 30, 99)"
テルル,「報！！！　連！！！　相！！！！　を！！！！」,「報！！！　連！！！　相！！！！　を！！！！」,images/00039.webp,"rgb(174, 255, 232)"
テルル,「しろ～～～～～！！！！」 [編集済],"「しろ～～～～～！！！！」<span style=""color: rgb(117, 117, 117);"">&nbsp;[編集済]</span>",images/00039.webp,"rgb(174, 255, 232)"
東雲八雲,おこられたくなくて……,おこられたくなくて……,images/00012.webp,"rgb(136, 136, 136)"
癸 海鳴,「共犯？！」,「共犯？！」,images/00037.webp,"rgb(156, 39, 176)"
テルル,「お前ら～～～～～～！！！！！」,「お前ら～～～～～～！！！！！」,images/00039.webp,"rgb(174, 255, 232)"
東雲八雲,怒られたく……なくて……,怒られたく……なくて……,images/00012.webp,"rgb(136, 136, 136)"
白鬼,「私のことはいいので、八雲のことは許してあげてくださいね」にこっ,「私のことはいいので、八雲のことは許してあげてくださいね」にこっ,images/00003.webp,"rgb(233, 30, 99)"
